zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_std,Gender
0.162789365,0.004932209,2.772596294,0.263253721,0.204987982,1.520743895,0.004598956,0.294599237,-28.61450045,0.905646924,-0.764592895,-0.405090421,-0.431849466,0.26785074,-0.076368266,-0.007797971,0.045834225,0.047725772,-0.04347579,0.063679983,-0.080714194,0.011916655,0.008415978,0.009922217,0.007191579,0.012518792,0.010954649,0.010934864,0.006555894,0.012470336,0.008864857,0.020258282,0.013941157,0.013531213,male
0.201469786,0.008900007,2.860122976,0.298721421,0.211654234,1.516304297,0.004493151,0.367094017,-27.20095647,1.265778029,-0.217754453,-0.413362398,-0.311013833,0.058149131,-0.207121861,0.023845898,-0.060386392,0.208973045,-0.041849757,0.147496576,-0.059852103,0.011326583,0.006340752,0.015505168,0.00945722,0.008665131,0.009626058,0.01952583,0.004593241,0.018710416,0.010770879,0.014065661,0.009789925,0.014264351,male
0.154424682,0.007358485,2.73660871,0.254126804,0.199935686,1.400361396,0.006113038,0.282614679,-28.07760403,1.091111869,-0.724578208,-0.07416048,-0.478271454,0.021395423,0.066288627,-0.039750114,0.072191885,0.111289905,-0.076863456,0.045104799,0.054977444,0.011326894,0.010466208,0.014790035,0.010431657,0.010594005,0.010579992,0.012505438,0.005035885,0.008662799,0.0104551,0.017794408,0.011473551,0.013741447,male
0.234891829,0.004014501,2.753314281,0.319054954,0.212718974,1.656559494,0.004911233,0.387553571,-29.46859928,0.869762721,-0.12457134,-0.36224916,-0.427799512,0.126071318,-0.199081667,-0.012564627,0.064958562,0.051452497,-0.00169993,0.080011038,-0.043008644,0.009615986,0.007513566,0.013292217,0.007923126,0.008079942,0.010252529,0.010785314,0.004340171,0.00765147,0.011275577,0.023451219,0.00744695,0.012013148,male
0.173616143,0.0094241,2.765334076,0.275206077,0.207943038,1.329786925,0.006148927,0.285745614,-28.23020171,1.35316085,-0.933717516,-0.470182377,-0.060594406,-0.042893396,-0.023889726,0.047430813,0.01218003,0.068910652,-0.004707023,0.053499285,-0.011921897,0.011637429,0.010581476,0.012787931,0.009259935,0.00981191,0.012574319,0.01041775,0.00941945,0.011113173,0.009791449,0.019732261,0.009276759,0.014988726,male
0.199931518,0.007453759,2.83319418,0.299243461,0.201557771,1.518839124,0.005452626,0.346367925,-28.64690524,0.933497239,-0.806470788,-0.377706975,-0.250694435,-0.057258937,0.002708299,0.074414951,-0.004858378,0.086654183,-0.104742337,0.043867561,-0.024236928,0.011765001,0.011769144,0.00761662,0.006453169,0.011766378,0.013561123,0.013337114,0.007971511,0.006459537,0.00567324,0.01931848,0.011461064,0.014745117,male
0.233639156,0.008299985,2.805866008,0.321109013,0.204209215,1.527316358,0.005050132,0.388471074,-27.95069795,0.826112151,-0.598980343,-0.36642546,-0.132204057,-0.023787353,-0.082413379,-0.017389937,0.076306854,0.02464574,-0.047353536,0.053718838,-0.02867517,0.009587714,0.006995469,0.009856236,0.010895477,0.010237994,0.010926275,0.007727217,0.004540146,0.008094074,0.008115625,0.01654504,0.011725043,0.011819988,male
0.180667501,0.007386421,2.792569504,0.268677152,0.196195331,1.503449325,0.005744428,0.319716667,-27.93304443,1.190682279,-0.575597891,-0.250428698,-0.488224032,0.041991419,-0.159743294,0.034366921,0.056688565,0.096459661,-0.081003069,0.048768648,-0.046401293,0.015849999,0.008785362,0.012609376,0.010042996,0.011974816,0.012793107,0.01266825,0.008584338,0.007296938,0.011063243,0.017413242,0.015307177,0.014441688,male
0.260848038,0.004497613,2.727567267,0.328337842,0.2187607,1.663097505,0.005415511,0.405906593,-29.06908614,0.754483234,-0.220512601,-0.27341564,-0.543545287,0.097416329,-0.026113947,-0.063163711,0.162937548,0.07486787,-0.051291052,0.083393125,-0.075938091,0.012970907,0.008255529,0.012203316,0.009293374,0.007710443,0.006219283,0.009495566,0.002453715,0.006917835,0.010194171,0.020451918,0.013216738,0.011941265,male
0.144751835,0.013973726,2.845405045,0.233526264,0.195926362,1.100426301,0.007322359,0.254477612,-27.30714604,1.721587057,-0.303578316,-0.610379795,-0.257249285,0.115712095,-0.105605476,0.032419308,-0.055661588,-0.031476785,-0.035123752,0.003781527,0.029747466,0.010032949,0.010034377,0.019328421,0.012343625,0.020699502,0.021804065,0.009451486,0.005596799,0.014365539,0.009126539,0.018534695,0.009816995,0.018229587,male
0.129089934,0.0193721,2.785917996,0.218232909,0.193406007,1.059023267,0.006083322,0.22505102,-26.0690189,1.648650816,-0.830641182,-0.49841107,-0.243454427,0.278648126,-0.007457615,0.034410424,-0.041502163,-0.092024092,-0.024697156,0.096504889,0.003841821,0.006560808,0.005472666,0.01483116,0.016322883,0.01773772,0.024932238,0.015017742,0.006818928,0.008371704,0.008928094,0.022694977,0.013506316,0.018730463,male
0.160550688,0.003671986,2.638032504,0.246579364,0.205293296,1.165730711,0.006415696,0.2687,-29.14428705,1.683333326,-0.428823168,-0.493379742,-0.218533111,0.033901343,-0.012157039,0.075238749,0.015801661,0.034900717,-0.070738319,0.000409586,0.068709102,0.015069242,0.011133674,0.018159718,0.016788996,0.016062952,0.014155357,0.016306068,0.006642722,0.005193154,0.011032166,0.020658972,0.009736249,0.016533657,male
0.189313823,0.007263315,2.627648431,0.270050697,0.21529731,1.199857466,0.006286314,0.29,-28.07781705,1.829443736,-0.335299696,-0.41479223,-0.230082592,0.008178874,0.047335043,-0.015351069,0.060047992,0.015013887,-0.067994957,0.095235427,-0.031778098,0.010501422,0.010248246,0.01889754,0.011831283,0.021243122,0.010823392,0.011891802,0.00425674,0.009327718,0.009838059,0.018892365,0.013158273,0.014892852,male
0.165343234,0.006281139,2.699776577,0.247674948,0.205027742,1.309373303,0.006044051,0.290021008,-29.07714563,1.638997937,-0.569274211,-0.434409139,-0.182632083,0.083195105,-0.03322357,0.037434268,0.046794579,-0.07027135,-0.052021996,0.056999557,0.00111244,0.010734365,0.005842631,0.020802339,0.018262786,0.021469018,0.011863508,0.013433645,0.00732477,0.010507522,0.011798714,0.017503935,0.010361791,0.015346679,male
0.173262032,0.008724432,2.652961951,0.26183363,0.219964236,1.192679044,0.007315195,0.29225,-28.31588612,1.667225796,-0.104201077,-0.500094269,-0.360569318,0.242104184,-0.042391584,-0.024183105,0.060271592,-0.04104793,-0.066069506,0.119037456,-0.011005985,0.0105318,0.007061435,0.023702097,0.011109463,0.024382549,0.018869677,0.016504199,0.002619962,0.006497852,0.011727849,0.020401094,0.010059382,0.017280259,male
0.130794807,0.009356335,2.72712393,0.224903253,0.213877939,0.937678764,0.007581093,0.218232323,-28.94341308,2.014506275,-0.497327269,-0.459692682,-0.299545577,0.024644069,0.141153333,-0.004446185,0.01813473,0.019386878,-0.108251523,0.100360805,0.033349184,0.011287153,0.011273141,0.021716589,0.014405264,0.0152113,0.012252313,0.02210704,0.005053001,0.008375166,0.011717078,0.026042748,0.008224897,0.018179066,male
0.182706061,0.01017076,2.652049352,0.270984117,0.218654769,1.178106533,0.006265451,0.301361607,-28.03252819,1.623669761,0.125421249,-0.422520532,-0.364457817,-0.062145956,-0.12017775,-0.003976338,0.057909518,0.095666519,0.022374234,0.028093045,-0.0405563,0.015504977,0.007015133,0.015206913,0.011854722,0.017937152,0.016579451,0.012280046,0.003721762,0.006081475,0.015043943,0.031191315,0.018690204,0.017979386,male
0.109707447,0.006004554,2.592998167,0.209872883,0.209718618,0.827287296,0.00832465,0.196289062,-29.20439137,2.179023479,-0.009999847,-0.625445364,-0.367136183,0.173315579,-0.126358178,-0.012360699,0.046298118,0.069849268,0.022482595,0.074874365,-0.02059891,0.017950211,0.00671976,0.025509019,0.01994695,0.025533358,0.010666269,0.015819327,0.005794408,0.011769964,0.020507908,0.026895204,0.013139179,0.021066744,male
0.138532541,0.008399035,2.790029687,0.214158067,0.187414017,1.095301317,0.00783375,0.20003125,-28.51220778,1.777415462,-1.248961836,-0.49659854,0.199279006,0.013396741,0.100259483,-0.056154715,-0.044058306,-0.001059436,-0.016978252,0.051923149,0.009042082,0.009597836,0.010536995,0.017485917,0.01380009,0.01311032,0.01063554,0.022909915,0.013008673,0.00782392,0.013206807,0.014877382,0.003484331,0.015512362,male
0.177226037,0.008240706,2.840865018,0.264211961,0.186275646,1.431928094,0.005132608,0.318536036,-27.32776536,0.958795914,-0.187451875,-0.330358404,-0.48378819,0.133855428,-0.055046976,-0.055573348,0.043134885,-0.03834294,0.034132096,-0.037080281,0.01085322,0.012902671,0.004033534,0.017855244,0.009534072,0.009431697,0.01421065,0.010736513,0.004266951,0.010513312,0.009730118,0.017817329,0.009641748,0.013803284,male
0.139647451,0.008980161,2.710691787,0.230914724,0.184422248,1.326694213,0.004703713,0.290481928,-26.59999777,1.10199771,-0.695810374,-0.449505663,-0.607635701,0.320583197,0.245191356,-0.00307589,0.019344504,0.003365197,-0.137430315,0.100453291,-0.002822668,0.013387992,0.005815198,0.020200096,0.018832004,0.011293862,0.020352554,0.012348316,0.006003316,0.007772899,0.004995072,0.016562441,0.011326728,0.015877358,male
0.171522543,0.006531862,2.585186733,0.248143025,0.19081954,1.469492646,0.004975868,0.300736434,-27.80155368,1.135417693,-0.658775529,-0.220812818,-0.329352253,0.143895601,0.073662064,-0.012584205,-0.0621166,-0.046921963,-0.016328871,-0.031915272,-0.06027615,0.013246708,0.008569266,0.019480319,0.012939403,0.010662553,0.009598115,0.015537775,0.008310573,0.007650215,0.007619541,0.016696599,0.006680915,0.012555345,male
0.222479592,0.008358032,2.449474625,0.280587069,0.205294228,1.535169327,0.005126377,0.341865672,-29.3403242,0.883102262,-0.753585323,-0.145819983,-0.315928374,-0.008477617,0.202792182,-0.091298015,0.008627861,0.038191903,-0.019874705,-0.022219366,0.011302602,0.015050856,0.008255552,0.012516889,0.007758382,0.010806185,0.009719734,0.015998329,0.006308793,0.008569857,0.007669592,0.015090725,0.005926037,0.011112251,male
0.187451576,0.007232461,2.660925401,0.262124657,0.204407609,1.505815471,0.004610425,0.33125,-27.34807925,1.289748476,-0.41211707,-0.45876696,-0.326073838,0.102397325,0.137622954,-0.024752878,-0.068302577,0.061918062,-0.135538434,-0.01537188,0.038435872,0.014726119,0.008984032,0.01430993,0.012896961,0.015681968,0.011534373,0.015965513,0.004985895,0.006299863,0.007665154,0.016560733,0.009873876,0.012793394,male
0.14784469,0.009061609,2.822240354,0.233094509,0.188249346,1.396662057,0.004660902,0.285436047,-26.77295389,1.1913794,-0.368876443,-0.466578621,-0.402670261,0.255591006,0.00303244,0.042406801,-0.112540428,0.020276056,-0.098701618,0.068631588,-0.030384098,0.015500391,0.01317394,0.023062427,0.012003498,0.014880357,0.016310421,0.016483437,0.007625636,0.010274967,0.006992019,0.013715369,0.008583625,0.016319838,male
0.209637046,0.011646124,2.727410802,0.274750254,0.203479048,1.481135588,0.005124467,0.330568182,-28.32569245,1.088241253,-0.697694612,-0.329669634,-0.098525225,0.012674101,0.060183992,-0.00251467,-0.049308032,0.072369262,-0.025145148,0.024105648,-0.060446962,0.010523029,0.009374251,0.015733237,0.009180951,0.007838189,0.010013756,0.013687653,0.005231417,0.011331974,0.010941313,0.014431335,0.007026246,0.011851779,male
0.257635356,0.005961664,2.684889874,0.30829104,0.215659117,1.718794707,0.00482464,0.414480519,-27.97709928,1.042430797,-0.193315067,-0.338725738,-0.45882019,0.011418217,-0.036941855,-0.043123211,0.11312823,0.023536279,-0.027912341,-0.022379069,0.022570057,0.014869032,0.007819457,0.020444757,0.010542095,0.008229821,0.008131111,0.01081021,0.002445948,0.007583697,0.009921651,0.019057183,0.008746391,0.012045206,male
0.199279712,0.008571886,2.667664994,0.259317125,0.193249501,1.456889607,0.005696333,0.29752551,-28.4381035,0.99019601,-0.859495969,-0.161656032,-0.327411362,-0.024650155,0.116462523,-0.041210438,-0.034793004,0.070148658,0.033445412,-0.044552978,0.010431309,0.01106977,0.00819448,0.013330227,0.01028209,0.008017864,0.010016817,0.018549914,0.006101708,0.008493703,0.01158767,0.017451098,0.012207896,0.013215727,male
0.18976252,0.012456315,2.692393898,0.264253509,0.195395068,1.380094255,0.005761941,0.316835443,-27.94036635,1.061035774,-0.502217278,-0.449328289,-0.344509583,0.002120485,0.101563602,-0.029406524,-0.009099805,0.014875337,-0.034125592,-0.038636981,0.017817772,0.013114675,0.008350888,0.019916528,0.014637638,0.008380979,0.010263486,0.015900985,0.008855312,0.006836769,0.008187981,0.016864243,0.008792927,0.013735665,male
0.163197418,0.004120868,2.833136916,0.250788199,0.202558956,1.233716262,0.006163905,0.283026316,-28.36401416,1.401460972,-0.511463655,-0.179582284,-0.333854891,-0.019920652,-0.255352915,-0.052835429,-0.145530585,0.082656122,-0.108590114,0.069946877,0.025750148,0.008451061,0.007650881,0.013084645,0.018840842,0.016916331,0.014986828,0.016038715,0.007769688,0.010129606,0.010987481,0.014656815,0.00725664,0.015017544,male
0.135506462,0.012233842,2.689727672,0.234167356,0.204205609,1.299165345,0.00640771,0.271432584,-26.4779577,1.360657689,-0.881028841,-0.119797214,-0.412631838,0.244010912,-0.198896761,-0.136987914,-0.091475236,0.030245331,-0.145121114,0.15382407,-0.067842378,0.007539553,0.007113919,0.016197065,0.019765933,0.01657885,0.012030854,0.022380033,0.008963951,0.013165816,0.01361864,0.013346376,0.006237362,0.015112632,male
0.155979549,0.011547787,2.625737975,0.247755495,0.224292881,1.147602847,0.006154175,0.267952128,-26.76406233,1.545181863,-0.2316864,-0.318547957,-0.411008893,0.092729433,-0.263737132,-0.145878684,-0.036281459,0.138573114,-0.123066409,0.21570568,-0.035100742,0.0186631,0.00690078,0.016186902,0.018268727,0.020885223,0.020286099,0.015318322,0.004600344,0.019207384,0.010062134,0.014771651,0.00865317,0.018644735,male
0.191928507,0.010297819,2.700207932,0.292326657,0.240110164,1.376480569,0.006499721,0.368070175,-27.54370813,1.450509501,-0.101498276,-0.235296715,-0.181061102,-0.021775849,-0.133395082,-0.205499071,-0.048874522,0.040629362,-0.139736892,0.167575417,-0.017843992,0.009160228,0.004557779,0.016735907,0.023685219,0.035039464,0.012791983,0.016645761,0.005777076,0.007482931,0.008050349,0.014485924,0.006034388,0.01676525,male
0.15815688,0.011649612,2.720681849,0.253149614,0.226580982,1.234611034,0.005945449,0.288188776,-26.44780242,1.575561571,-0.306033349,-0.385721393,-0.164077429,0.008743607,-0.287612693,-0.080780853,-0.088872987,0.046824159,-0.080361081,0.140416972,-0.047496442,0.014220728,0.007949917,0.013881662,0.017410521,0.020906248,0.020435141,0.01801037,0.008436663,0.010169482,0.009911021,0.018185374,0.009702908,0.016642205,male
0.19816771,0.009067453,2.47830688,0.27883826,0.203982496,1.354861169,0.005802295,0.31228,-27.5699986,1.02882358,-0.643236022,-0.159963425,-0.190070614,0.006970116,-0.007001292,-0.159081644,-0.016904475,0.071977377,-0.067470162,0.043513579,-0.058378838,0.011436033,0.005983411,0.01235054,0.008709342,0.012899571,0.011086819,0.014283459,0.007261643,0.011404203,0.009123426,0.014922354,0.008752968,0.011262003,male
0.208072591,0.007738878,2.697065572,0.278944319,0.214647831,1.313314086,0.005396485,0.33005,-27.4306761,1.325890309,-0.54849462,0.027884129,-0.359074581,-0.043678119,-0.048240123,-0.081760353,-0.021289967,0.087628112,-0.040772934,0.014563079,-0.060080003,0.011647124,0.008707749,0.012394408,0.013181327,0.014858528,0.012152482,0.015976177,0.003700748,0.008597822,0.009444651,0.018391539,0.017236145,0.014409471,male
0.175882166,0.006906425,2.610712711,0.264615039,0.217818071,1.23448381,0.005930893,0.283675373,-27.75403943,1.471978078,-0.640923167,-0.355685926,0.035824494,-0.131518825,-0.130002544,-0.048435578,0.006451643,0.047967602,-0.038885108,0.132692705,-0.065430067,0.010052187,0.008921258,0.016033656,0.013662858,0.014150488,0.010747467,0.017421367,0.007595906,0.013969764,0.009804298,0.020193885,0.007929018,0.014381802,male
0.206753769,0.010867511,2.595687146,0.280199972,0.220062285,1.346572273,0.005850165,0.312733645,-26.76781994,1.255282505,-0.65576147,-0.304563544,-0.037853141,-0.058842239,-0.023837824,-0.17175253,-0.018608866,0.085399341,-0.13799709,0.15147736,-0.08055686,0.011017832,0.008011931,0.016478137,0.013621082,0.01465553,0.014498823,0.013805247,0.004589502,0.010823685,0.010274395,0.013339017,0.007422483,0.012905677,male
0.203177701,0.010738892,2.681351059,0.299654665,0.218408586,1.373609455,0.005027958,0.34190678,-26.73532704,1.201985753,-0.624108534,-0.258412563,-0.294590015,0.131397572,-0.034090052,-0.334387107,0.060139073,0.007319513,-0.135388831,0.174969308,-0.040000345,0.008657079,0.006446068,0.01007459,0.007817962,0.015007464,0.030113833,0.01162225,0.006283428,0.010085896,0.007910117,0.016838551,0.005489339,0.014858288,male
0.18150292,0.00422636,2.626838022,0.270253393,0.188771621,1.371741592,0.005070601,0.30953125,-28.17746785,0.835838798,-0.211466481,-0.238432216,-0.422524546,0.023360771,-0.050536044,0.041058451,0.099136024,-0.113996393,0.072091701,0.00337058,0.064318695,0.014270636,0.007724273,0.013777612,0.008904019,0.014954038,0.013531705,0.015448935,0.005487522,0.009001158,0.007594231,0.017593013,0.008693516,0.012909932,male
0.181851146,0.002721535,2.68057554,0.276767734,0.206722971,1.698807748,0.003853215,0.371168224,-29.12503605,0.825560979,-0.425548486,-0.066201294,-0.203545014,0.08762691,0.052149431,-0.048742947,-0.065616935,0.015950879,-0.10759663,0.033887897,0.010113017,0.008819697,0.005514446,0.018181212,0.011653347,0.012018075,0.012723422,0.018569881,0.006581601,0.006447689,0.010408822,0.020199662,0.006159925,0.012484077,male
0.194226116,0.003714577,2.523386922,0.275714709,0.188216609,1.439435656,0.005280075,0.317816667,-28.44935398,0.981122207,-0.75198554,-0.228386623,0.074563878,-0.120380388,0.114547162,-0.035222246,-0.10701409,-0.020350481,-0.10718263,0.034978476,-0.012432823,0.008208214,0.007281838,0.015317778,0.012729111,0.017031216,0.014608289,0.012583058,0.008697401,0.006210022,0.009721238,0.014040221,0.006144981,0.012164345,male
0.229612674,0.004999879,2.480812898,0.316272624,0.202367449,1.448198054,0.005000087,0.384605263,-28.72682478,0.869194575,-0.554984514,-0.127448885,-0.089249412,0.086168506,-0.019287828,0.049877512,-0.018670556,0.043486848,-0.080277847,0.076909248,0.024304953,0.012211683,0.006104166,0.018140424,0.008997607,0.010169595,0.007501555,0.017301674,0.005810434,0.00614382,0.008503027,0.017550751,0.006027278,0.010961287,male
0.174240236,0.006945159,2.570642122,0.249211159,0.188449645,1.456864504,0.004557352,0.305608974,-27.06891363,1.09206429,-0.607353843,-0.105141287,-0.226317553,-0.046772199,0.038069383,-0.015974927,-0.073855867,-0.042149812,-0.11466373,0.013262181,0.014366563,0.008637639,0.008026621,0.018627658,0.013152985,0.020616395,0.015729521,0.011521282,0.007679742,0.006272798,0.008581256,0.017606783,0.008016214,0.013998925,male
0.244839182,0.004092775,2.476791849,0.318482818,0.213219093,1.812921221,0.003904632,0.430180723,-28.9528222,0.693640222,-0.286092331,-0.080602004,-0.371752381,0.148816757,0.037678169,-0.004232496,0.11824078,-0.083845098,-0.092622133,0.046046956,0.017642734,0.011517358,0.006528607,0.013883105,0.012595627,0.012543152,0.00773408,0.013927353,0.004508858,0.005726282,0.007234718,0.016035996,0.007872677,0.009694807,male
0.13380565,0.008807691,2.576391136,0.209141582,0.188558607,1.132695355,0.005451843,0.212678571,-26.96372919,1.752541196,-1.148237514,-0.274845686,0.028764461,-0.201121085,0.100719271,-0.006053032,-0.067677253,-0.08369008,-0.050963004,0.035109807,0.045239092,0.007261647,0.007551147,0.016690692,0.017895069,0.027846127,0.014389364,0.016226515,0.012731988,0.006173449,0.012550275,0.023634859,0.00829529,0.016903258,male
0.237439657,0.005246508,2.537849805,0.311809927,0.19143261,1.612345233,0.004190165,0.386535714,-28.59431888,0.49614977,-0.527795897,-0.116922813,-0.204955933,0.046612741,0.062945291,-0.097440554,0.03438349,-0.045608408,-0.070466979,0.0440093,0.095742475,0.006131282,0.005696002,0.013254755,0.007476659,0.012393231,0.014818587,0.008680362,0.005967429,0.008556027,0.006190036,0.015451955,0.004157237,0.009671669,male
0.136512104,0.009762378,2.544456006,0.217182777,0.187242968,1.178232306,0.005097527,0.226981707,-26.95280653,1.666672021,-0.820980738,-0.300129707,0.035187313,-0.12240736,-0.016414243,0.136186356,-0.103019173,-0.006535325,-0.064477023,0.046713817,-0.033714004,0.015297763,0.007068569,0.029686569,0.014647529,0.016824109,0.015196252,0.013508951,0.006229084,0.010231269,0.009657972,0.018695167,0.007433749,0.014929406,male
0.229898484,0.006179329,2.55022409,0.312373647,0.201834858,1.553031857,0.004589134,0.380583333,-28.211028,0.616507964,-0.173030423,-0.249758008,-0.207492592,-0.137979242,0.17195446,-0.005785932,0.079452318,-0.053798313,-0.044598802,0.014519289,0.068142312,0.010887803,0.008098396,0.015002384,0.009354739,0.011290854,0.013774221,0.011320609,0.003659363,0.005675346,0.005276569,0.019997091,0.00727816,0.011276583,male
0.150374884,0.005760593,2.86966653,0.239348302,0.199259851,1.148865995,0.007098857,0.270957944,-27.69282491,1.739880687,-0.446788324,-0.391548183,-0.669766431,0.039930173,-0.041378521,-0.017904307,0.164426407,-0.073989144,0.018305621,-0.044622464,-0.063688317,0.021102616,0.008249372,0.023943809,0.012259709,0.013119941,0.011375677,0.007465022,0.002767804,0.011012457,0.011340308,0.019769969,0.010437659,0.016723632,male
0.151725802,0.013154693,2.767458182,0.246341435,0.198944401,1.286387377,0.005126076,0.299789157,-26.15029882,1.481878278,-0.786264354,-0.28332715,-0.848446904,0.232729904,0.210701724,-0.030890743,0.053418781,0.02247963,-0.120215569,-0.035678788,-0.032687156,0.02502985,0.010426062,0.016445768,0.010218393,0.011168442,0.010329923,0.018177396,0.009655335,0.008087991,0.009084587,0.017039195,0.008568854,0.016983371,male
0.143106966,0.006876554,2.704096341,0.242462933,0.209378248,1.106306512,0.006595706,0.259503425,-27.34669733,1.873007795,-0.268842401,-0.446068955,-0.526645754,-0.048898219,-0.099842914,-0.068947116,0.110434266,0.096752963,-0.136578792,-0.084515159,-0.075245742,0.017157713,0.018190972,0.024171526,0.013377682,0.013345108,0.007605541,0.012937045,0.004647862,0.01074986,0.011352095,0.016719657,0.013289196,0.016572164,male
0.145471695,0.015345478,2.849769863,0.243145936,0.206067871,1.220620476,0.004963529,0.294963768,-26.46396181,2.001099675,-1.131561756,-0.139218453,-0.273779317,-0.256806825,0.234483282,0.01021414,0.031394061,0.075644681,-0.040892363,-0.075362324,-0.208486727,0.034402805,0.011068538,0.013469853,0.011059684,0.009585716,0.004075804,0.012665438,0.015614446,0.007950826,0.00958208,0.017071674,0.01105441,0.018297273,male
0.163206144,0.016103143,2.894459417,0.249711903,0.212924449,1.156078291,0.006233517,0.247029915,-27.82002186,1.339270892,-0.454081269,-0.269244979,-0.723704353,0.153531112,-0.022515987,-0.122284034,0.245566432,-0.019626289,-0.07251874,-0.066134174,-0.041657042,0.015930309,0.013529482,0.015047741,0.015669257,0.01045906,0.005331718,0.011813793,0.004186577,0.00968279,0.009765175,0.020475245,0.01188304,0.016136655,male
0.195824326,0.008264575,2.66210471,0.269058258,0.209701089,1.382061801,0.005543556,0.323090909,-28.18821926,1.573654205,-0.769162385,-0.09353773,-0.677458992,0.123611591,0.081506337,-0.067552641,0.180218435,0.021156875,-0.08847595,-0.07335622,-0.065617291,0.019558856,0.012520666,0.019738874,0.01000137,0.00971631,0.008765433,0.009646578,0.005530208,0.008466412,0.008497074,0.013321556,0.010522053,0.012373135,male
0.217561672,0.010668487,2.795730773,0.29086217,0.224348958,1.483266123,0.004578658,0.358668224,-27.73072109,1.325012271,-0.517344545,0.094187434,-0.733768243,-0.017512305,0.082186167,-0.166276359,0.209011131,0.056237675,-0.07675264,-0.061879102,-0.036499463,0.013594359,0.010180905,0.013446562,0.010481021,0.012127641,0.006642875,0.008754449,0.005148799,0.007088854,0.011524569,0.029714064,0.012566118,0.014244944,male
0.165711171,0.010551645,2.632507268,0.259180425,0.219396046,1.137433328,0.005754556,0.286975806,-27.21626345,2.014747114,-0.652576781,-0.523300686,-0.365389668,-0.142142346,0.090210866,0.12750233,0.053368306,0.050013581,-0.120890569,0.0247256,-0.152728051,0.026177321,0.011913571,0.020042198,0.014776637,0.009976081,0.007586646,0.012458315,0.009029027,0.006382754,0.007532186,0.021027745,0.018042058,0.01669333,male
0.154151022,0.017436137,2.711028712,0.242307437,0.211664589,1.105098475,0.006945142,0.253203125,-26.26964704,1.917507006,-0.874889099,-0.372673695,-0.424615364,-0.102347067,0.14579909,0.057321608,0.00126008,0.1457585,-0.182434341,-0.062675543,-0.081660666,0.020172756,0.024591118,0.025674859,0.012209837,0.014782458,0.005832639,0.008641479,0.013502412,0.008370617,0.00680337,0.01315581,0.007250087,0.017495124,male
0.221472493,0.006047212,2.72074844,0.302451406,0.215736921,1.453520813,0.004445082,0.366884058,-27.322216,1.288975538,-0.553342171,-0.093189988,-0.636730381,0.095052036,0.151233774,-0.119224747,0.214139918,0.070724094,-0.161377763,-0.039439748,-0.057430436,0.013423487,0.014071022,0.018498347,0.012609648,0.012704176,0.006276456,0.009384472,0.004595898,0.006536877,0.008586369,0.015614354,0.005979716,0.01258482,male
0.158957562,0.010403885,2.737580453,0.244157922,0.184754515,1.197684893,0.006245145,0.276755319,-27.22784982,1.531247125,-0.464389015,-0.271813769,-0.429979093,-0.017372725,-0.067374423,0.077148155,-0.037205645,-0.047459922,-0.013814541,-0.020936382,0.007079096,0.017755695,0.009143546,0.021511787,0.009198022,0.013672373,0.015806298,0.012450079,0.003870993,0.012092598,0.008796435,0.017639375,0.008073183,0.01551119,male
0.15265378,0.004648728,2.663459885,0.259593006,0.20942219,1.312141094,0.005111197,0.305537037,-28.9222217,1.342351181,-0.614511104,-0.172383576,-0.435853577,0.164774221,0.025924911,0.078395037,-0.057070355,0.040892564,-0.167345026,-0.026982838,-0.036743687,0.016030244,0.008446586,0.019630223,0.012475578,0.009463658,0.010876576,0.011525447,0.006746998,0.008312215,0.007469137,0.029206917,0.010253294,0.015698447,male
0.188635327,0.005188484,2.701183491,0.27519861,0.206619383,1.236520377,0.006083539,0.315992991,-29.07586271,1.443717145,-0.350316396,-0.132155966,-0.503427872,0.014035007,0.00326917,0.011881053,0.050579211,0.040437658,-0.165517298,-0.017527397,-0.056915515,0.022262464,0.010590108,0.022781214,0.014842146,0.011102668,0.007290554,0.010332462,0.003314282,0.007301988,0.011613462,0.020658859,0.007905803,0.016073122,male
0.123383396,0.01487719,2.851051055,0.208932317,0.20281867,1.052812896,0.006007337,0.212083333,-27.8175385,2.031373491,-1.001527817,-0.178426794,-0.136579934,0.163130399,-0.219942656,0.270788256,-0.028649125,0.024137669,-0.147653154,-0.108824682,-0.030156759,0.022939903,0.012736463,0.020061509,0.016079027,0.010090444,0.007897148,0.013942455,0.00761751,0.008982296,0.011070027,0.026117567,0.016040509,0.019016466,male
0.156662495,0.005557559,2.689823758,0.263031264,0.217156695,1.177758659,0.005402977,0.283566667,-29.96580493,1.717524349,-0.465597302,-0.114861424,-0.456550501,0.08515763,-0.002965848,0.119131651,0.027280424,0.029268901,-0.149858712,-0.043057839,-0.038115823,0.016328022,0.012778042,0.019091029,0.011364822,0.010351301,0.011327701,0.015436834,0.006630914,0.005452354,0.014292021,0.030421816,0.007357358,0.01644531,male
